,Documents,Share
1980,,
1981,,
1982,3,2.2724053486362157e-06
1983,2,1.4601471098213146e-06
1984,3,2.106716422626977e-06
1985,1,6.754164617903399e-07
1986,6,3.847105758219662e-06
1987,1,6.08272506082725e-07
1988,4,2.328291418267076e-06
1989,3,1.6401733116465973e-06
1990,1,5.025602934148017e-07
1991,4,2.0076189137777867e-06
1992,3,1.4438306559900203e-06
1993,1,4.6016130494383503e-07
1994,7,3.0571383525430804e-06
1995,3,1.235040062641232e-06
1996,,
1997,3,1.0993940140194725e-06
1998,1,3.439314668401916e-07
1999,2,6.645942402940165e-07
2000,6,1.643139195524527e-06
2001,1,2.7347749608380227e-07
2002,4,9.383171422800778e-07
2003,8,1.769249992812422e-06
2004,8,1.628020180938163e-06
2005,,
2006,7,1.2223094524333038e-06
2007,4,6.390716589453496e-07
2008,6,9.01819782138377e-07
2009,8,1.1095714266494924e-06
2010,11,1.427022645681823e-06
2011,5,5.968772338130475e-07
2012,14,1.6210349196395096e-06
2013,6,6.599163819952374e-07
2014,10,1.0402551704322863e-06
2015,12,1.222642233791814e-06
2016,23,2.2707036091056796e-06
2017,11,1.1028476629505045e-06
2018,23,2.30121527178503e-06
2019,23,2.235962046974646e-06
2020,34,3.090768320461041e-06
2021,27,2.6788922046518863e-06
2022,40,4.147234282033911e-06
2023,38,3.7679752249679525e-06
2024,31,3.2872597371019326e-06
